job_id,salary_in_usd,salary_in_gbp
job_8530,165000,131554
job_8531,140250,111821
job_8532,135000,107635
job_8533,115000,91689
job_8534,179400,143035
job_8535,154000,122784
job_8536,191475,152663
job_8537,141525,112838
job_8538,191475,152663
job_8539,141525,112838
job_8540,191475,152663
job_8541,141525,112838
job_8542,75000,59797
job_8543,84053,68544
job_8544,73546,59976
job_8545,98506,59976
job_8546,86193,59976
job_8547,84053,68544
job_8548,73546,59976
job_8549,191475,152663
job_8550,141525,112838
job_8551,191475,152663
job_8552,141525,112838
job_8553,102663,112838
job_8554,80041,112838
job_8555,191475,152663
job_8556,141525,112838
job_8557,104611,112838
job_8558,82280,112838
job_8559,191475,152663
job_8560,141525,112838
job_8561,191475,152663
job_8562,141525,112838
job_8563,115000,91689
job_8564,31520,25704
job_8565,81000,64581
job_8566,66000,52621
job_8567,46000,36675
job_8568,80000,63784
job_8569,200000,159460
job_8570,180000,143514
job_8571,200000,159460
job_8572,204100,162729
job_8573,136100,108512
job_8574,250000,199325
job_8575,63000,50229
job_8576,118208,50229
job_8577,110820,50229
job_8578,19073,13783
job_8579,191475,152663
job_8580,141525,112838
job_8581,191475,152663
job_8582,141525,112838
job_8583,191475,152663
job_8584,141525,112838
job_8585,95000,75743
job_8586,70000,55811
job_8587,75000,59797
job_8588,113000,90095
job_8589,170000,135541
job_8590,130000,103649
job_8591,113000,90095
job_8592,140000,111622
job_8593,50000,39865
job_8594,53368,39829
job_8595,175000,139527
job_8596,140000,111622
job_8597,29944,24418
job_8598,250000,199325
job_8599,63000,50229
job_8600,160000,127568
job_8601,119300,95118
job_8602,145000,115608
job_8603,105000,83716
job_8604,90000,71757
job_8605,146200,116565
job_8606,124270,99080
job_8607,225000,179392
job_8608,160000,127568
job_8609,54634,44553
job_8610,185800,148138
job_8611,137400,109549
job_8612,245000,195338
job_8613,180000,143514
job_8614,203500,162250
job_8615,152000,121189
job_8616,250000,199325
job_8617,63000,50229
job_8618,186000,148297
job_8619,148800,118638
job_8620,128058,118638
job_8621,82000,65378
job_8622,110000,87703
job_8623,173000,137933
job_8624,203500,162250
job_8625,152000,121189
job_8626,186000,148297
job_8627,148800,118638
job_8628,158000,125973
job_8629,134000,106838
job_8630,170000,135541
job_8631,120000,95676
job_8632,200000,159460
job_8633,150000,119595
job_8634,216200,172376
job_8635,144100,114891
job_8636,115573,94248
job_8637,89306,72828
job_8638,250000,199325
job_8639,63000,50229
job_8640,135000,107635
job_8641,85000,67770
job_8642,135000,107635
job_8643,85000,67770
job_8644,206000,164244
job_8645,175100,139607
job_8646,189650,151208
job_8647,164996,131551
job_8648,149040,118829
job_8649,113900,90812
job_8650,154000,122784
job_8651,126000,100459
job_8652,200000,159460
job_8653,150000,119595
job_8654,195700,156031
job_8655,130500,104047
job_8656,170000,135541
job_8657,135000,107635
job_8658,98506,107635
job_8659,73880,107635
job_8660,117000,93284
job_8661,99450,79291
job_8662,200000,159460
job_8663,135000,107635
job_8664,193900,154596
job_8665,129300,103091
job_8666,55410,103091
job_8667,86193,103091
job_8668,61566,103091
job_8669,175000,139527
job_8670,130000,103649
job_8671,188100,149972
job_8672,139860,111510
job_8673,248700,198288
job_8674,167100,133228
job_8675,123400,98386
job_8676,88100,70242
job_8677,50432,41126
job_8678,245000,195338
job_8679,205000,163446
job_8680,141300,112658
job_8681,102100,81404
job_8682,141300,112658
job_8683,102100,81404
job_8684,50000,39865
job_8685,84053,68544
job_8686,61566,68544
job_8687,250000,199325
job_8688,63000,50229
job_8689,189500,151088
job_8690,140100,111701
job_8691,177600,141600
job_8692,131300,104685
job_8693,24000,19135
job_8694,24000,19135
job_8695,250000,199325
job_8696,63000,50229
job_8697,202900,161772
job_8698,131300,104685
job_8699,145000,115608
job_8700,115000,91689
job_8701,115000,91689
job_8702,193900,154596
job_8703,129300,103091
job_8704,180000,143514
job_8705,140000,111622
job_8706,216200,172376
job_8707,144100,114891
job_8708,216000,172217
job_8709,144000,114811
job_8710,150000,119595
job_8711,50000,39865
job_8712,250000,199325
job_8713,84053,68544
job_8714,131752,68544
job_8715,48000,38270
job_8716,260500,207696
job_8717,175100,139607
job_8718,210000,167433
job_8719,100000,79730
job_8720,55000,43851
job_8721,130000,103649
job_8722,77119,62889
job_8723,52008,42411
job_8724,206699,164801
job_8725,99100,79012
job_8726,200000,159460
job_8727,54000,43054
job_8728,250000,199325
job_8729,63000,50229
job_8730,250000,199325
job_8731,63000,50229
job_8732,250000,199325
job_8733,63000,50229
job_8734,130000,103649
job_8735,100000,79730
job_8736,80000,63784
job_8737,160000,127568
job_8738,100000,79730
job_8739,221300,176442
job_8740,148700,118558
job_8741,30000,23919
job_8742,28368,23133
job_8743,91118,23133
job_8744,61566,23133
job_8745,60938,49694
job_8746,249260,198735
job_8747,185400,147819
job_8748,170000,135541
job_8749,130000,103649
job_8750,80036,103649
job_8751,128875,102752
job_8752,93700,74707
job_8753,180000,143514
job_8754,100000,79730
job_8755,136260,108640
job_8756,109280,87129
job_8757,160000,127568
job_8758,92000,73351
job_8759,200000,159460
job_8760,160000,127568
job_8761,135446,127568
job_8762,104663,127568
job_8763,117000,93284
job_8764,99450,79291
job_8765,129000,102851
job_8766,86000,68567
job_8767,160000,127568
job_8768,119300,95118
job_8769,100000,79730
job_8770,25000,19932
job_8771,65257,53287
job_8772,200000,159460
job_8773,180000,143514
job_8774,153000,121987
job_8775,210000,167433
job_8776,100000,79730
job_8777,150075,119654
job_8778,110925,88440
job_8779,22800,18178
job_8780,160000,127568
job_8781,92000,73351
job_8782,202900,161772
job_8783,131300,104685
job_8784,22809,17136
job_8785,15000,11959
job_8786,175000,139527
job_8787,135000,107635
job_8788,133766,99832
job_8789,83000,66175
job_8790,92350,66175
job_8791,67723,66175
job_8792,186000,148297
job_8793,148800,118638
job_8794,112900,90015
job_8795,90320,72012
job_8796,240000,191352
job_8797,160000,127568
job_8798,300000,239190
job_8799,200000,159460
job_8800,65666,53550
job_8801,200000,159460
job_8802,116976,159460
job_8803,92350,159460
job_8804,120000,95676
job_8805,112900,90015
job_8806,90320,72012
job_8807,145000,115608
job_8808,105400,84035
job_8809,49268,37014
job_8810,110820,37014
job_8811,92350,37014
job_8812,215300,171658
job_8813,158200,126133
job_8814,209100,166715
job_8815,154600,123262
job_8816,115934,92434
job_8817,81666,65112
job_8818,175000,139527
job_8819,155000,123581
job_8820,84053,68544
job_8821,164000,130757
job_8822,132000,105243
job_8823,170000,135541
job_8824,123000,98068
job_8825,189650,151208
job_8826,164996,131551
job_8827,52533,42840
job_8828,52533,42840
job_8829,115222,88410
job_8830,165400,131873
job_8831,132320,105498
job_8832,208775,166456
job_8833,147800,117841
job_8834,136994,109225
job_8835,101570,80981
job_8836,128875,102752
job_8837,93700,74707
job_8838,35093,74707
job_8839,183600,146384
job_8840,100800,80367
job_8841,49253,80367
job_8842,36940,80367
job_8843,42026,34272
job_8844,31520,25704
job_8845,84053,68544
job_8846,73546,59976
job_8847,98506,59976
job_8848,86193,59976
job_8849,84053,68544
job_8850,73546,59976
job_8851,189650,151208
job_8852,164996,131551
job_8853,42026,34272
job_8854,31520,25704
job_8855,92350,25704
job_8856,73880,25704
job_8857,215300,171658
job_8858,140400,111941
job_8859,63040,51408
job_8860,47280,38556
job_8861,260000,207298
job_8862,180000,143514
job_8863,67723,143514
job_8864,43096,143514
job_8865,63040,51408
job_8866,47280,38556
job_8867,73880,38556
job_8868,55410,38556
job_8869,51064,37014
job_8870,60000,47838
job_8871,82900,66096
job_8872,63900,50947
job_8873,160000,127568
job_8874,112300,89536
job_8875,241000,192149
job_8876,159000,126770
job_8877,180000,143514
job_8878,80000,63784
job_8879,58000,46243
job_8880,58000,46243
job_8881,136000,108432
job_8882,108800,86746
job_8883,242000,192946
job_8884,200000,159460
job_8885,61566,159460
job_8886,36940,159460
job_8887,73880,159460
job_8888,49253,159460
job_8889,165220,131730
job_8890,120160,95803
job_8891,124190,99016
job_8892,90320,72012
job_8893,181940,145060
job_8894,132320,105498
job_8895,220110,175493
job_8896,160080,127631
job_8897,180000,143514
job_8898,120000,95676
job_8899,126500,100858
job_8900,106260,84721
job_8901,116000,92486
job_8902,99000,78932
job_8903,155000,123581
job_8904,120600,96154
job_8905,130000,103649
job_8906,90000,71757
job_8907,170000,135541
job_8908,150000,119595
job_8909,102100,81404
job_8910,84900,67690
job_8911,136620,108927
job_8912,99360,79219
job_8913,110820,79219
job_8914,98506,79219
job_8915,146000,116405
job_8916,123000,98068
job_8917,49253,98068
job_8918,43096,98068
job_8919,130000,103649
job_8920,110000,87703
job_8921,170000,135541
job_8922,135000,107635
job_8923,161342,128638
job_8924,137141,109342
job_8925,167000,133149
job_8926,123000,98068
job_8927,73880,98068
job_8928,61566,98068
job_8929,211500,168629
job_8930,138600,110505
job_8931,192400,153400
job_8932,90700,72315
job_8933,130000,103649
job_8934,61300,48874
job_8935,130000,103649
job_8936,61300,48874
job_8937,160000,127568
job_8938,113000,90095
job_8939,150000,119595
job_8940,95550,76182
job_8941,167000,133149
job_8942,115500,92088
job_8943,112900,90015
job_8944,90320,72012
job_8945,112900,90015
job_8946,90320,72012
job_8947,165400,131873
job_8948,132320,105498
job_8949,243900,194461
job_8950,156600,124857
job_8951,136600,108911
job_8952,109280,87129
job_8953,128875,102752
job_8954,93700,74707
job_8955,224000,178595
job_8956,167875,133846
job_8957,175000,139527
job_8958,135000,107635
job_8959,209100,166715
job_8960,154600,123262
job_8961,180000,143514
job_8962,160000,127568
job_8963,205300,163685
job_8964,140400,111941
job_8965,176000,140324
job_8966,144000,114811
job_8967,200100,159539
job_8968,160000,127568
job_8969,70500,56209
job_8970,54000,43054
job_8971,205300,163685
job_8972,140400,111941
job_8973,205300,163685
job_8974,184700,147261
job_8975,175100,139607
job_8976,140250,111821
job_8977,116150,92606
job_8978,99050,78972
job_8979,145000,115608
job_8980,130000,103649
job_8981,112900,90015
job_8982,90320,72012
job_8983,85000,67770
job_8984,75000,59797
job_8985,214000,170622
job_8986,192600,153560
job_8987,266400,212400
job_8988,213120,169920
job_8989,155000,123581
job_8990,115000,91689
job_8991,141300,112658
job_8992,102100,81404
job_8993,115934,92434
job_8994,81666,65112
job_8995,206699,164801
job_8996,99100,79012
job_8997,130000,103649
job_8998,110500,88101
job_8999,61566,88101
job_9000,43096,88101
job_9001,80000,63784
job_9002,60000,47838
job_9003,192564,153531
job_9004,144854,115492
job_9005,230000,183379
job_9006,150000,119595
job_9007,150260,119802
job_9008,109280,87129
job_9009,170000,135541
job_9010,150000,119595
job_9011,160000,127568
job_9012,130000,103649
job_9013,67000,53419
job_9014,52000,41459
job_9015,154000,122784
job_9016,126000,100459
job_9017,129000,102851
job_9018,99000,78932
job_9019,210000,167433
job_9020,140000,111622
job_9021,210000,167433
job_9022,140000,111622
job_9023,210000,167433
job_9024,140000,111622
job_9025,100000,79730
job_9026,69000,55013
job_9027,210000,167433
job_9028,140000,111622
job_9029,150075,119654
job_9030,110925,88440
job_9031,100000,79730
job_9032,25000,19932
job_9033,126500,100858
job_9034,106260,84721
job_9035,220110,175493
job_9036,160080,127631
job_9037,105000,83716
job_9038,100000,79730
job_9039,170000,135541
job_9040,135000,107635
job_9041,230000,183379
job_9042,140000,111622
job_9043,135000,107635
job_9044,50000,39865
job_9045,220000,175406
job_9046,140000,111622
job_9047,172386,111622
job_9048,86193,111622
job_9049,220000,175406
job_9050,120000,95676
job_9051,200000,159460
job_9052,120000,95676
job_9053,120000,95676
job_9054,65000,51824
job_9055,324000,258325
job_9056,216000,172217
job_9057,210000,167433
job_9058,100000,79730
job_9059,185100,147580
job_9060,104890,83628
job_9061,105000,83716
job_9062,80000,63784
job_9063,76814,58940
job_9064,117104,92535
job_9065,192037,147350
job_9066,120000,95676
job_9067,55685,45410
job_9068,52533,42840
job_9069,75000,59797
job_9070,157000,125176
job_9071,69133,53046
job_9072,65000,51824
job_9073,68293,55692
job_9074,109000,86905
job_9075,67597,51867
job_9076,20000,15946
job_9077,102839,74542
job_9078,200000,159460
job_9079,51081,39195
job_9080,78000,62189
job_9081,135000,107635
job_9082,115000,91689
job_9083,83864,62589
job_9084,40000,31892
job_9085,31520,25704
job_9086,59888,48837
job_9087,54742,41126
job_9088,89306,72828
job_9089,83171,62071
job_9090,165000,131554
job_9091,153000,121987
job_9092,100000,79730
job_9093,76814,58940
job_9094,33609,29618
job_9095,75000,59797
job_9096,20000,15946
job_9097,30469,24847
job_9098,69999,55810
job_9099,55475,45239
job_9100,61989,50551
job_9101,152500,121588
job_9102,120000,95676
job_9103,135000,107635
job_9104,405000,322906
job_9105,150000,119595
job_9106,240000,191352
job_9107,135000,107635
job_9108,80000,63784
job_9109,380000,302974
job_9110,120402,105409
job_9111,177000,141122
job_9112,65141,53121
job_9113,48000,38270
job_9114,20000,15946
job_9115,220000,175406
job_9116,150000,119595
job_9117,90000,71757
job_9118,100000,79730
job_9119,100000,79730
job_9120,100000,79730
job_9121,144000,114811
job_9122,155499,126807
job_9123,24000,19135
job_9124,38400,30616
job_9125,100000,79730
job_9126,82500,65777
job_9127,49646,35985
job_9128,120000,95676
job_9129,84053,68544
job_9130,20000,15946
job_9131,125000,99662
job_9132,120000,95676
job_9133,110037,95676
job_9134,21013,17136
job_9135,50000,39865
job_9136,200000,159460
job_9137,60000,47838
job_9138,200000,159460
job_9139,100000,79730
job_9140,100000,79730
job_9141,82744,59976
job_9142,59303,44553
job_9143,62649,45410
job_9144,82528,45410
job_9145,170000,135541
job_9146,150000,119595
job_9147,55000,43851
job_9148,250000,199325
job_9149,80000,63784
job_9150,70000,55811
job_9151,130026,94248
job_9152,63831,46267
job_9153,68428,51408
job_9154,85000,67770
job_9155,230000,183379
job_9156,125000,99662
job_9157,120000,95676
job_9158,450000,358785
job_9159,46759,35129
job_9160,74130,55692
job_9161,127221,94009
job_9162,144000,114811
job_9163,75774,55993
job_9164,150000,119595
job_9165,103000,82122
job_9166,153000,121987
job_9167,90000,71757
job_9168,90000,71757
job_9169,60000,47838
job_9170,50000,39865
job_9171,270000,215271
job_9172,54238,40079
job_9173,47282,34272
job_9174,153667,111384
job_9175,28476,21720
job_9176,110000,87703
job_9177,82528,87703
job_9178,250000,199325
job_9179,59102,42840
job_9180,80000,63784
job_9181,138000,110027
job_9182,140000,111622
job_9183,79197,57406
job_9184,170000,135541
job_9185,80000,63784
job_9186,45760,36484
job_9187,100000,79730
job_9188,53192,38556
job_9189,235000,187365
job_9190,150000,119595
job_9191,79833,59976
job_9192,225000,179392
job_9193,76833,55692
job_9194,50180,37699
job_9195,88654,64260
job_9196,103160,64260
job_9197,113476,64260
job_9198,94564,68544
job_9199,150000,119595
job_9200,115000,91689
job_9201,187442,138509
job_9202,51519,138509
job_9203,106000,84513
job_9204,112872,84513
job_9205,150000,119595
job_9206,15966,11995
job_9207,95746,69401
job_9208,70000,55811
job_9209,76958,55811
job_9210,89294,71050
job_9211,276000,220055
job_9212,188000,149892
job_9213,160000,127568
job_9214,105000,83716
job_9215,200000,159460
job_9216,174000,138730
job_9217,93000,74148
job_9218,60757,44039
job_9219,90000,71757
job_9220,70139,52693
job_9221,170000,135541
job_9222,96282,135541
job_9223,36643,26560
job_9224,72212,26560
job_9225,91000,72554
job_9226,99703,73675
job_9227,165000,131554
job_9228,80000,63784
job_9229,103691,76622
job_9230,42000,33486
job_9231,115000,91689
job_9232,63810,47152
job_9233,260000,207298
job_9234,110000,87703
job_9235,180000,143514
job_9236,200000,159460
job_9237,109024,159460
job_9238,200000,159460
job_9239,256000,204109
job_9240,110000,87703
job_9241,79833,59976
job_9242,72500,57804
job_9243,185000,147500
job_9244,69741,50551
job_9245,100000,79730
job_9246,112000,89297
job_9247,150000,119595
job_9248,20171,4696
job_9249,55000,43851
job_9250,58000,46243
job_9251,100000,79730
job_9252,77684,56309
job_9253,85000,67770
job_9254,76833,55692
job_9255,105000,83716
job_9256,72000,57405
job_9257,65013,47124
job_9258,28016,6523
job_9259,111775,89118
job_9260,93150,74268
job_9261,160000,127568
job_9262,25532,18507
job_9263,63831,46267
job_9264,190000,151487
job_9265,141846,102816
job_9266,71786,53046
job_9267,135000,107635
job_9268,24823,17992
job_9269,147000,117203
job_9270,96113,71022
job_9271,174000,138730
job_9272,135000,107635
job_9273,21844,17416
job_9274,125000,99662
job_9275,51321,38556
job_9276,69741,50551
job_9277,50000,39865
